er30001,er30002,sex,er32022,er32049,er30733,er30734,er30735,age,education,earnings,hours,id,lnearns,aveearnings,edcat,aveearnsbyed,d1,d2,d3,eddummy1,eddummy2,eddummy3,eddummy4,d1education,aveage,agedemean,agesqdemean
1830,171,male,99,4,3542,1,10,41,12,42600,2100,1089.0,10.65961,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,2.6200466200466224,6.86464429121773
1830,172,male,5,4,6321,1,10,31,11,13000,2702,1090.0,9.472705,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-7.379953379953378,54.46371189028528
1831,2,male,2,1,5076,1,10,36,16,42300,2940,1091.0,10.652542,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1837,5,male,99,2,7018,1,10,36,16,47000,2380,1092.0,10.757903,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1837,6,male,2,1,5343,1,10,31,12,32800,2750,1093.0,10.398184,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
1837,170,male,2,1,4334,1,10,38,17,36508,2450,1094.0,10.505287,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1837,171,male,2,1,4168,1,10,38,16,20000,2250,1095.0,9.903487,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1841,4,male,5,1,3137,1,10,40,12,57000,2430,1096.0,10.950807,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1841,170,male,3,1,284,1,10,44,17,60000,2028,1097.0,11.0021,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,5.620046620046622,31.584924011497463
1841,172,male,2,1,1033,1,10,36,16,50000,2367,1098.0,10.819778,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1843,170,male,2,1,3339,1,10,30,12,0,0,1099.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,-8.379953379953378,70.22361865019204
1845,4,male,2,1,4288,1,10,30,16,68000,3055,1100.0,11.127263,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
1845,170,male,2,1,2801,1,10,30,13,33540,2028,1101.0,10.420494,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-8.379953379953378,70.22361865019204
1850,4,male,3,1,5954,1,10,36,12,26500,1948,1102.0,10.1849,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1850,5,male,2,1,6258,1,10,33,12,24056,2328,1103.0,10.08814,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
1850,170,male,4,1,6308,1,10,43,13,48000,2500,1104.0,10.778956,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,4.620046620046622,21.34483077140422
1854,170,male,99,1,7081,1,10,40,12,11417,2142,1105.0,9.342858,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1855,3,male,99,2,5033,1,10,36,13,7000,1915,1106.0,8.853665,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1855,174,male,2,1,5673,1,10,47,12,41150,3092,1107.0,10.624979,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
1859,3,male,2,1,386,1,10,42,17,100000,2304,1108.0,11.512925,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,3.6200466200466224,13.104737531310974
1859,4,male,2,1,221,1,10,36,17,48000,2684,1109.0,10.778956,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1862,2,male,2,1,3946,1,10,41,13,28000,2000,1110.0,10.23996,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,2.6200466200466224,6.86464429121773
1866,3,male,2,1,6827,1,10,40,17,62800,2229,1111.0,11.04771,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1866,4,male,3,1,1360,1,10,37,16,35000,2250,1112.0,10.463103,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1867,4,male,99,2,1842,1,10,42,17,43000,1750,1113.0,10.668956,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,3.6200466200466224,13.104737531310974
1867,5,male,3,1,5603,1,10,37,17,49000,2465,1114.0,10.799576,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1867,170,male,2,1,1821,1,10,47,13,0,1300,1115.0,,28706.646,3,25369.125,0.0,0.0,0,0,0,1,0,0.0,38.37995337995338,8.620046620046622,74.3052037317772
1873,4,male,99,5,3289,1,10,42,16,25000,3172,1116.0,10.126631,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,3.6200466200466224,13.104737531310974
1877,2,male,99,2,398,2,30,41,14,45789,3744,1117.0,10.731799,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,2.6200466200466224,6.86464429121773
1878,1,male,4,1,3286,1,10,46,16,20000,2040,1118.0,9.903487,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,7.620046620046622,58.06511049168395
1878,170,male,1,1,3241,1,10,48,14,47000,1938,1119.0,10.757903,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,9.620046620046622,92.54529697187044
1879,1,male,2,1,7006,1,10,48,17,60000,3228,1120.0,11.0021,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,9.620046620046622,92.54529697187044
1880,172,male,4,1,5899,1,10,42,12,21000,1672,1121.0,9.952278,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,3.6200466200466224,13.104737531310974
1887,3,male,2,4,608,1,10,40,12,54000,2015,1122.0,10.896739,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1887,4,male,2,1,607,1,10,36,12,20000,2286,1123.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1887,172,male,3,4,572,1,10,34,12,12000,1908,1124.0,9.392662,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
1892,172,male,2,1,6732,1,10,38,8,11000,1660,1125.0,9.305651,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1892,174,male,99,1,6553,1,10,44,12,30000,3000,1126.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,5.620046620046622,31.584924011497463
1893,3,male,2,1,9801,1,10,38,12,67000,1994,1127.0,11.112448,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1893,4,male,3,1,1479,1,10,36,12,16000,2060,1128.0,9.680344,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1893,6,male,2,4,313,1,10,32,13,25000,1960,1129.0,10.126631,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-6.379953379953378,40.70380513037853
1893,171,male,2,4,1421,1,10,35,13,1080,120,1130.0,6.9847164,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1894,170,male,2,1,1853,1,10,44,13,54000,1890,1131.0,10.896739,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,5.620046620046622,31.584924011497463
1897,170,male,1,1,2737,1,10,41,17,10000,805,1132.0,9.2103405,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,2.6200466200466224,6.86464429121773
1901,3,male,1,2,2488,1,10,35,12,21000,2370,1133.0,9.952278,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1901,174,male,2,4,3916,4,88,35,15,12760,2175,1134.0,9.45407,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1905,3,male,1,1,5627,1,10,35,16,21549,3098,1135.0,9.978085,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1905,4,male,2,1,5652,1,10,32,16,28580,2760,1136.0,10.260463,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-6.379953379953378,40.70380513037853
1906,21,male,1,1,345,1,10,43,16,21500,1912,1137.0,9.975808,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
1908,174,male,3,4,1585,1,10,37,16,75000,1920,1138.0,11.225244,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1909,3,male,99,4,4013,1,10,37,13,22000,2058,1139.0,9.998797,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1909,4,male,2,1,4163,1,10,35,12,18600,2117,1140.0,9.830916,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1911,3,male,3,1,8275,1,10,40,15,32000,2132,1141.0,10.373491,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1911,4,male,99,1,8415,1,10,38,12,54000,2750,1142.0,10.896739,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1911,173,male,2,1,6198,1,10,33,16,47112,1968,1143.0,10.760283,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-5.379953379953378,28.94389837047177
1911,176,male,99,1,9623,1,10,31,16,5000,3084,1144.0,8.517193,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-7.379953379953378,54.46371189028528
1911,178,male,98,1,9617,3,97,32,12,12500,2600,1145.0,9.433484,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
1914,4,male,99,1,4364,1,10,30,12,29600,2360,1146.0,10.295529,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
1914,170,male,2,1,6080,1,10,33,12,40000,2852,1147.0,10.596635,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
1915,3,male,1,5,7293,1,10,35,12,7000,1470,1148.0,8.853665,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1915,4,male,2,1,6602,1,10,34,15,29900,2000,1149.0,10.3056135,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-4.379953379953378,19.183991610565016
1917,3,male,3,1,1902,1,10,41,15,27713,2013,1150.0,10.229657,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,2.6200466200466224,6.86464429121773
1917,173,male,99,1,2414,1,10,33,12,10800,1568,1151.0,9.287301,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
1917,174,male,1,1,1463,1,10,34,16,3866,732,1152.0,8.259975,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
1918,170,male,2,1,3102,1,10,40,12,50500,2964,1153.0,10.829729,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1918,173,male,3,1,3138,1,10,33,12,40750,4220,1154.0,10.6152115,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
1919,3,male,3,1,6477,1,10,38,16,44000,2360,1155.0,10.691945,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1919,4,male,4,1,7055,1,10,36,12,13200,1176,1156.0,9.487972,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1919,5,male,99,2,5859,2,30,34,12,29000,2112,1157.0,10.275051,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
1919,6,male,2,1,7089,1,10,31,13,21200,2060,1158.0,9.961757,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-7.379953379953378,54.46371189028528
1919,171,male,2,1,6168,1,10,40,13,62000,2250,1159.0,11.034889,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1920,170,male,4,1,350,1,10,38,12,34100,2016,1160.0,10.437053,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1920,172,male,99,1,227,1,10,40,16,28000,2042,1161.0,10.23996,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1925,1,male,2,1,25,1,10,43,16,30000,2208,1162.0,10.308952,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
1926,170,male,3,1,3539,1,10,36,16,26000,2380,1163.0,10.165852,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1926,173,male,3,1,3205,1,10,30,12,28000,2010,1164.0,10.23996,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
1930,2,male,2,1,6166,1,10,48,16,96000,1908,1165.0,11.472103,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,9.620046620046622,92.54529697187044
1930,3,male,2,1,6605,1,10,45,16,56000,2480,1166.0,10.933107,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,6.620046620046622,43.82501725159071
1930,172,male,2,1,6167,1,10,36,17,36000,2016,1167.0,10.491274,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
1932,5,male,2,1,1400,1,10,35,11,1240,1530,1168.0,7.1228666,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1932,170,male,2,1,1401,1,10,45,12,30000,3060,1169.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,6.620046620046622,43.82501725159071
1935,3,male,99,4,5900,1,10,31,12,67000,2490,1170.0,11.112448,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
1936,1,male,2,1,228,1,10,50,12,46000,3072,1171.0,10.736397,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,11.620046620046622,135.02548345205693
1936,171,male,1,1,226,1,10,46,12,25000,1561,1172.0,10.126631,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
1939,1,male,4,1,1464,1,10,50,14,51200,2440,1173.0,10.843494,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,11.620046620046622,135.02548345205693
1945,3,male,99,1,6848,1,10,38,15,21195,2124,1174.0,9.96152,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1945,21,male,2,1,1685,1,10,45,15,43000,1946,1175.0,10.668956,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,6.620046620046622,43.82501725159071
1947,170,male,2,1,2759,1,10,34,16,83500,2604,1176.0,11.332602,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
1948,171,male,98,1,6246,1,10,40,17,110000,2755,1177.0,11.608235,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,1.6200466200466224,2.6245510511244854
1954,3,male,3,1,5943,1,10,30,12,22000,1936,1178.0,9.998797,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
1955,3,male,1,1,265,1,10,30,16,38000,2036,1179.0,10.5453415,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
1959,3,male,99,1,2863,1,10,38,16,31000,2142,1180.0,10.3417425,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1959,4,male,1,1,6832,1,10,32,15,59300,2021,1181.0,10.990365,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-6.379953379953378,40.70380513037853
1960,3,male,99,1,6704,1,10,41,16,70120,2285,1182.0,11.157964,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,2.6200466200466224,6.86464429121773
1960,6,male,99,1,6888,1,10,34,16,54000,2056,1183.0,10.896739,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
1960,170,male,2,4,8071,71,10,39,16,54000,2000,1184.0,10.896739,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
1961,1,male,2,1,436,1,10,44,16,70000,2500,1185.0,11.156251,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,5.620046620046622,31.584924011497463
1962,4,male,2,5,5654,1,10,37,14,30000,2928,1186.0,10.308952,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1962,5,male,99,2,3687,1,10,37,14,8015,1443,1187.0,8.98907,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1962,173,male,1,1,1642,1,10,50,9,8504,2008,1188.0,9.048292,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,11.620046620046622,135.02548345205693
1964,173,male,5,1,8587,1,10,45,9,8000,2805,1189.0,8.987197,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,6.620046620046622,43.82501725159071
1965,171,male,1,1,6395,1,10,41,14,38500,2205,1190.0,10.5584135,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,2.6200466200466224,6.86464429121773
1965,173,male,2,4,7577,1,10,48,17,125000,2760,1191.0,11.736069,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,9.620046620046622,92.54529697187044
1967,170,male,1,1,274,1,10,38,15,65000,2490,1192.0,11.082143,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
1968,4,male,99,2,2822,3,30,35,14,14000,1837,1193.0,9.546813,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1970,3,male,2,1,8363,1,10,33,15,68000,3600,1194.0,11.127263,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,-5.379953379953378,28.94389837047177
1970,4,male,1,4,9080,1,10,31,12,111000,2080,1195.0,11.617286,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
1970,174,male,3,1,4217,1,10,44,12,26000,2388,1196.0,10.165852,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,5.620046620046622,31.584924011497463
1971,4,male,1,1,5311,1,10,32,12,12000,976,1197.0,9.392662,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
1971,5,male,1,1,1825,1,10,30,14,75000,2736,1198.0,11.225244,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-8.379953379953378,70.22361865019204
1971,171,male,99,1,2231,1,10,35,14,69000,2333,1199.0,11.141862,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1972,1,male,1,1,1828,1,10,45,16,55000,2550,1200.0,10.915089,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,6.620046620046622,43.82501725159071
1972,170,male,99,1,1710,1,10,32,13,20621,2393,1201.0,9.934065,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-6.379953379953378,40.70380513037853
1973,1,male,2,1,3400,1,10,45,16,48000,2300,1202.0,10.778956,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,6.620046620046622,43.82501725159071
1973,173,male,99,1,3225,1,10,32,16,30300,3402,1203.0,10.318903,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-6.379953379953378,40.70380513037853
1975,3,male,99,1,273,1,10,37,17,69000,2450,1204.0,11.141862,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-1.3799533799533776,1.904271330844751
1975,5,male,99,1,1830,1,10,31,16,54000,2596,1205.0,10.896739,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-7.379953379953378,54.46371189028528
1975,170,male,4,1,268,1,10,34,17,88000,2585,1206.0,11.385092,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-4.379953379953378,19.183991610565016
1978,1,male,2,1,4511,1,10,48,12,44341,3918,1207.0,10.699665,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
1981,4,male,99,2,1338,1,10,35,17,0,0,1208.0,,28706.646,4,61170.023,0.0,0.0,0,0,0,0,1,0.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1985,3,male,2,1,3962,1,10,35,16,18161,1880,1209.0,9.807032,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-3.3799533799533776,11.42408485065826
1988,3,male,99,1,5793,1,10,46,13,24000,3036,1210.0,10.085809,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,7.620046620046622,58.06511049168395
1988,4,male,2,1,4627,1,10,42,15,38640,2896,1211.0,10.562043,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,3.6200466200466224,13.104737531310974
1994,171,male,3,1,1529,81,10,41,13,13000,880,1212.0,9.472705,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,2.6200466200466224,6.86464429121773
1995,174,male,4,1,5715,1,10,43,,,,1213.0,,,,,,,,,,,,,38.37995337995338,4.620046620046622,21.34483077140422
2000,170,male,2,1,4303,1,10,43,12,28000,2348,1214.0,10.23996,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,4.620046620046622,21.34483077140422
2001,1,male,99,1,1606,1,10,45,14,262000,2695,1215.0,12.4761,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,6.620046620046622,43.82501725159071
2003,1,male,2,1,2271,1,10,45,14,14400,2550,1216.0,9.574984,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,6.620046620046622,43.82501725159071
2004,3,male,2,1,2993,1,10,41,12,56000,1920,1217.0,10.933107,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,2.6200466200466224,6.86464429121773
2004,4,male,3,1,9802,1,10,38,12,32000,2496,1218.0,10.373491,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
2004,177,male,2,4,4291,1,10,40,12,18389,2340,1219.0,9.819508,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2005,1,male,1,1,9272,1,10,46,15,50000,3380,1220.0,10.819778,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,7.620046620046622,58.06511049168395
2005,170,male,1,1,4190,1,10,40,12,24800,1930,1221.0,10.118599,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,1.6200466200466224,2.6245510511244854
2011,4,male,3,1,5665,1,10,32,12,25000,2136,1222.0,10.126631,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
2011,173,male,4,1,4986,1,10,31,11,25000,2040,1223.0,10.126631,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-7.379953379953378,54.46371189028528
2012,1,male,3,1,6727,1,10,50,16,44000,2718,1224.0,10.691945,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,11.620046620046622,135.02548345205693
2016,5,male,99,2,1615,1,10,37,14,39300,2725,1225.0,10.5789795,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
2016,171,male,3,1,2095,1,10,43,13,21845,2094,1226.0,9.991727,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,4.620046620046622,21.34483077140422
